Order_ID,Order_Date,Delivery_Date,Customer_ID,Customer_Name,Gender,Age,City,State,Product_ID,Product_Name,Category,Brand,Quantity,Unit_Price,Discount,Shipping_Charge,GST,Total_Amount,Payment_Mode,Payment_Status,Delivery_Partner,Delivery_Status,Return_Reason,Customer_Rating
ORD000686,01-09-2024,,C095,Customer 472,Male,56,pune,Maharashtra,P151,Phone,Electronics,Samsung,1,112459,0,60,12,126021.28,Card,,xpressbees,In Transit,,
ORD000687,30-08-2025,,C339,Customer 360,Female,67,pune,Maharashtra,P174,Laptop,Electronics,LG,4,15184,0,159,5,63939.75,Google Pay,Paid,xpressbees,In Transit,,4
ORD000688,23-10-2024,29-10-2024,C292,Customer 499,Female,68,Chennai,Tamil Nadu,P098,Yoga Mat,Sports,LG,2,932,1000,405,12,1421.28,Net Banking,,XpressBees,Delivered,,3
ORD000689,18-12-2024,,C316,Customer 50,Male,20,Chennai,Tamil Nadu,P129,Shoes,Fashion,LG,5,104361,1000,71,5,546919.8,Card,Paid,Delhivery,Cancelled,,3
ORD000690,24-09-2025,,C044,Customer 492,Female,44,Chennai,Tamil Nadu,P197,Shoes,Fashion,Puma,4,13598,5000,447,5,52330.95,Net Banking,,Ecom Express,In Transit,,3
ORD000691,29-07-2025,,C061,Customer 40,Female,28,pune,Maharashtra,P156,Oil,Grocery,Apple,2,121881,0,297,5,256261.95,Net Banking,,XpressBees,In Transit,,5
ORD000692,27-06-2024,28-06-2024,C025,Customer 89,Female,56,Mumbai,Maharashtra,P072,Laptop,Electronics,Nike,3,70390,500,245,12,236224.8,Card,Paid,XpressBees,Returned,Size Issue,5
ORD000693,22-03-2024,27-03-2024,C451,Customer 246,Male,24,pune,Maharashtra,P097,Phone,Electronics,Puma,2,87745,0,332,5,184613.1,UPI,,Delhivery,Delivered,,5
ORD000694,02-09-2025,,C483,Customer 284,Male,52,Delhi,Delhi,P156,Lipstick,Beauty,Puma,1,14361,500,195,12,15742.72,Wallet,Pending,Blue Dart,In Transit,,5
ORD000695,06-12-2025,,C030,Customer 352,Male,18,Chennai,Tamil Nadu,P050,Cookware,Home & Kitchen,Puma,4,105253,5000,334,18,491288.28,Wallet,Pending,Delhivery,In Transit,,3
ORD000696,06-04-2025,13-04-2025,C273,Customer 395,Male,30,Delhi,Delhi,P152,Jeans,Fashion,Apple,3,124813,500,491,18,441827.4,Google Pay,Pending,xpressbees,Delivered,,5
ORD000697,07-12-2024,09-12-2024,C145,Customer 164,Female,34,pune,Maharashtra,P118,Mixer,Home & Kitchen,Samsung,1,112410,500,314,5,117835.2,Wallet,,xpressbees,Returned,Wrong Product,3
ORD000698,21-09-2024,,C136,Customer 383,Male,49,Hyderabad,Telangana,P144,Sugar,Grocery,Puma,1,108113,0,338,12,121465.12,Wallet,Pending,Delhivery,In Transit,,5
ORD000699,21-10-2024,,C072,Customer 23,Female,25,Bengaluru,Karnataka,P043,Oil,Grocery,Samsung,3,69438,5000,20,18,239934.12,Wallet,,Delhivery,Cancelled,,3
ORD000700,29-09-2024,30-09-2024,C314,Customer 239,Male,52,Pune,Maharashtra,P154,Yoga Mat,Sports,Boat,2,15813,1000,80,18,36233.08,Card,,Delhivery,Returned,Damaged,4
ORD000701,29-02-2024,,C053,Customer 299,Female,57,Bengaluru,Karnataka,P083,Lipstick,Beauty,Boat,3,73913,500,184,5,232494.15,UPI,Pending,Blue Dart,Cancelled,,3
ORD000702,24-01-2025,,C041,Customer 77,Male,18,Hyderabad,Telangana,P001,Mixer,Home & Kitchen,Nike,5,149966,1000,17,5,786289.35,Card,Pending,Ecom Express,In Transit,,3
ORD000703,15-03-2024,22-03-2024,C331,Customer 303,Female,20,pune,Maharashtra,P151,Face Wash,Beauty,Nike,2,1822,0,335,18,4695.22,Google Pay,Pending,Delhivery,Returned,Size Issue,5
ORD000704,03-05-2024,08-05-2024,C153,Customer 12,Male,27,Delhi,Delhi,P003,Yoga Mat,Sports,Puma,1,110731,0,412,5,116700.15,COD,Pending,xpressbees,Returned,Damaged,4
ORD000705,23-01-2024,,C047,Customer 340,Male,61,Mumbai,Maharashtra,P191,Jeans,Fashion,Samsung,1,128504,500,30,12,143398.08,Wallet,,xpressbees,Cancelled,,3
ORD000706,15-12-2025,,C078,Customer 183,Male,60,Chennai,Tamil Nadu,P050,Cricket Bat,Sports,Apple,1,49466,0,175,18,58576.38,Google Pay,,xpressbees,Cancelled,,5
ORD000707,06-09-2024,,C113,Customer 322,Female,33,Hyderabad,Telangana,P120,Cookware,Home & Kitchen,Puma,5,121087,5000,213,5,630680.4,Google Pay,,xpressbees,In Transit,,4
ORD000708,24-08-2024,30-08-2024,C286,Customer 315,Male,34,pune,Maharashtra,P091,Sugar,Grocery,Nike,1,139853,1000,313,18,164215.88,COD,Pending,XpressBees,Returned,Size Issue,3
ORD000709,27-11-2025,,C276,Customer 76,Female,51,pune,Maharashtra,P181,Mixer,Home & Kitchen,LG,4,30509,1000,353,12,135955.68,Net Banking,Paid,Delhivery,Cancelled,,3
ORD000710,07-03-2024,,C471,Customer 441,Female,21,pune,Maharashtra,P012,Oil,Grocery,Puma,4,115023,500,107,12,514862.88,Net Banking,,xpressbees,Cancelled,,5
ORD000711,03-09-2024,09-09-2024,C058,Customer 164,Male,52,Delhi,Delhi,P069,Shoes,Fashion,LG,3,87453,0,210,5,275697.45,UPI,,XpressBees,Delivered,,3
ORD000712,09-03-2024,15-03-2024,C222,Customer 6,Female,61,Pune,Maharashtra,P143,Oil,Grocery,Lakme,2,143795,0,243,18,339642.94,Google Pay,Paid,xpressbees,Delivered,,3
ORD000713,27-10-2025,31-10-2025,C044,Customer 55,Male,38,Pune,Maharashtra,P078,Cricket Bat,Sports,Puma,4,148824,500,270,18,702177.88,UPI,Pending,Delhivery,Delivered,,4
ORD000714,23-09-2024,30-09-2024,C184,Customer 54,Male,33,Pune,Maharashtra,P165,Rice,Grocery,Apple,3,41672,0,211,12,140254.24,Card,Paid,Blue Dart,Returned,Wrong Product,5
ORD000715,07-11-2025,14-11-2025,C468,Customer 103,Male,38,Pune,Maharashtra,P197,Oil,Grocery,Nike,3,125873,500,308,12,422718.24,Google Pay,Pending,XpressBees,Delivered,,4
ORD000716,05-04-2025,,C101,Customer 144,Male,33,Chennai,Tamil Nadu,P115,Jeans,Fashion,Boat,3,16874,500,223,12,56386.4,Card,,xpressbees,In Transit,,5
ORD000717,14-02-2025,,C188,Customer 222,Female,18,Delhi,Delhi,P192,Yoga Mat,Sports,Apple,2,54627,1000,82,12,121336.32,Wallet,Pending,Ecom Express,Cancelled,,4
ORD000718,12-08-2025,,C357,Customer 66,Male,21,Chennai,Tamil Nadu,P088,Jeans,Fashion,Lakme,5,118993,500,297,12,666133.44,Card,Pending,XpressBees,Cancelled,,5
ORD000719,26-09-2025,,C479,Customer 221,Male,57,pune,Maharashtra,P036,Shoes,Fashion,Nike,2,71711,500,59,5,150130.05,Google Pay,,Ecom Express,Cancelled,,5
ORD000720,01-03-2024,,C392,Customer 81,Male,65,Pune,Maharashtra,P171,Face Wash,Beauty,LG,1,20702,0,341,18,24830.74,Net Banking,Paid,xpressbees,Cancelled,,4
ORD000721,14-10-2025,,C422,Customer 294,Male,35,Chennai,Tamil Nadu,P192,Cricket Bat,Sports,Boat,5,147983,500,74,12,828227.68,Google Pay,Paid,Delhivery,In Transit,,5
ORD000722,27-10-2024,28-10-2024,C223,Customer 108,Male,62,Delhi,Delhi,P029,Oil,Grocery,Samsung,3,80046,5000,128,12,263497.92,Wallet,,XpressBees,Returned,Damaged,4
ORD000723,23-03-2024,,C039,Customer 21,Female,20,Delhi,Delhi,P168,Lipstick,Beauty,Nike,5,138198,5000,31,12,768343.52,UPI,Pending,Ecom Express,In Transit,,3
ORD000724,14-09-2025,16-09-2025,C234,Customer 257,Female,60,Mumbai,Maharashtra,P035,Football,Sports,Samsung,5,27040,1000,150,12,150472,COD,Pending,Ecom Express,Delivered,,4
ORD000725,25-03-2025,,C249,Customer 126,Male,40,Delhi,Delhi,P176,Sugar,Grocery,Lakme,1,136537,500,84,18,160622.78,COD,,xpressbees,Cancelled,,4
ORD000726,29-10-2025,,C418,Customer 244,Female,24,pune,Maharashtra,P020,Laptop,Electronics,Apple,4,58763,500,496,5,246800.4,UPI,,Delhivery,In Transit,,5
ORD000727,11-03-2025,18-03-2025,C250,Customer 152,Male,63,Mumbai,Maharashtra,P097,Face Wash,Beauty,LG,3,137364,500,322,5,432509.7,UPI,,XpressBees,Returned,Wrong Product,3
ORD000728,24-05-2024,,C146,Customer 417,Male,24,Bengaluru,Karnataka,P070,Mixer,Home & Kitchen,Puma,1,96522,500,163,18,113498.3,UPI,Paid,xpressbees,Cancelled,,4
ORD000729,27-08-2025,,C238,Customer 223,Male,40,Pune,Maharashtra,P056,Oil,Grocery,Boat,4,125471,500,1,18,591634.3,COD,Pending,Delhivery,In Transit,,5
ORD000730,04-05-2024,05-05-2024,C052,Customer 311,Female,39,Pune,Maharashtra,P186,Shampoo,Beauty,Nike,1,143629,0,99,5,150914.4,Google Pay,Pending,xpressbees,Returned,Size Issue,5
ORD000731,22-05-2025,,C448,Customer 18,Female,34,Bengaluru,Karnataka,P019,Mixer,Home & Kitchen,Boat,1,109036,0,390,18,129122.68,COD,Paid,xpressbees,Cancelled,,4
ORD000732,02-12-2025,,C346,Customer 361,Female,34,Pune,Maharashtra,P164,Sugar,Grocery,Samsung,1,62205,0,499,18,73990.72,Card,Pending,Delhivery,In Transit,,5
ORD000733,21-05-2024,26-05-2024,C476,Customer 215,Male,21,Delhi,Delhi,P002,Mixer,Home & Kitchen,Lakme,3,17267,5000,274,18,55548.5,COD,Pending,Ecom Express,Returned,Size Issue,4
ORD000734,09-11-2024,11-11-2024,C488,Customer 366,Male,59,Delhi,Delhi,P073,Phone,Electronics,Lakme,3,143746,5000,19,18,502983.26,UPI,Paid,Blue Dart,Returned,Wrong Product,
ORD000735,22-01-2025,25-01-2025,C498,Customer 365,Female,57,Mumbai,Maharashtra,P187,Yoga Mat,Sports,Boat,1,88732,1000,213,18,103775.1,Google Pay,,Blue Dart,Delivered,,
ORD000736,19-06-2024,24-06-2024,C344,Customer 61,Male,38,Bengaluru,Karnataka,P003,Sugar,Grocery,Lakme,1,120422,500,275,18,141832.46,Net Banking,,xpressbees,Returned,Damaged,3
ORD000737,15-07-2024,16-07-2024,C004,Customer 486,Male,37,Bengaluru,Karnataka,P137,Yoga Mat,Sports,Lakme,5,7063,500,300,12,39328.8,Wallet,,Delhivery,Returned,Damaged,3
ORD000738,22-04-2024,28-04-2024,C304,Customer 396,Female,39,Chennai,Tamil Nadu,P021,Cricket Bat,Sports,Samsung,1,47903,5000,259,5,45320.1,Card,Paid,Ecom Express,Returned,Wrong Product,4
ORD000739,17-02-2024,20-02-2024,C069,Customer 461,Male,70,Delhi,Delhi,P058,Laptop,Electronics,Samsung,5,94269,0,89,18,556292.12,Card,Paid,Blue Dart,Returned,Damaged,3
ORD000740,09-04-2025,,C245,Customer 446,Male,47,Hyderabad,Telangana,P037,Bottle,Home & Kitchen,Puma,1,97986,500,345,18,115440.58,Wallet,,Ecom Express,In Transit,,3
ORD000741,25-09-2024,26-09-2024,C153,Customer 374,Male,70,Mumbai,Maharashtra,P164,Cricket Bat,Sports,Nike,3,63359,1000,304,18,223469.58,COD,Pending,Blue Dart,Returned,Size Issue,4
ORD000742,21-03-2024,27-03-2024,C037,Customer 304,Female,38,Delhi,Delhi,P113,Football,Sports,Lakme,2,64716,500,327,12,144770.08,COD,Paid,Delhivery,Returned,Wrong Product,3
ORD000743,04-12-2024,07-12-2024,C352,Customer 149,Female,65,Mumbai,Maharashtra,P119,Yoga Mat,Sports,Puma,4,39126,0,114,18,184809.24,Wallet,,xpressbees,Returned,Damaged,4
ORD000744,06-02-2024,,C014,Customer 23,Male,43,Chennai,Tamil Nadu,P129,Shampoo,Beauty,Puma,1,26659,500,318,18,31242.86,Net Banking,,Ecom Express,Cancelled,,3
ORD000745,07-08-2025,14-08-2025,C206,Customer 200,Female,29,Pune,Maharashtra,P029,Phone,Electronics,Apple,4,87736,500,448,18,414052.56,Google Pay,Paid,Delhivery,Returned,Damaged,3
ORD000746,29-12-2024,31-12-2024,C006,Customer 170,Female,59,Chennai,Tamil Nadu,P200,Jeans,Fashion,Samsung,4,79924,0,464,18,377788.8,Google Pay,Pending,Blue Dart,Delivered,,5
ORD000747,20-03-2025,,C468,Customer 115,Male,39,Pune,Maharashtra,P013,Bottle,Home & Kitchen,Samsung,4,110969,0,221,18,524034.46,Card,Paid,Blue Dart,Cancelled,,3
ORD000748,08-07-2024,15-07-2024,C011,Customer 401,Female,43,Delhi,Delhi,P133,Yoga Mat,Sports,Lakme,5,81151,1000,288,12,453648.16,Net Banking,,Ecom Express,Returned,Size Issue,5
ORD000749,19-02-2025,,C123,Customer 152,Male,31,Mumbai,Maharashtra,P161,Sugar,Grocery,Samsung,5,17744,5000,482,12,94306.24,UPI,,xpressbees,Cancelled,,5
ORD000750,23-09-2024,,C428,Customer 164,Female,30,Pune,Maharashtra,P105,Cookware,Home & Kitchen,Apple,5,128544,1000,71,12,718805.92,Card,Pending,Ecom Express,Cancelled,,4
ORD000751,29-12-2024,,C455,Customer 25,Female,38,Hyderabad,Telangana,P088,T-Shirt,Fashion,Nike,2,41458,500,265,18,97563.58,Google Pay,Paid,Blue Dart,Cancelled,,
ORD000752,19-09-2025,,C076,Customer 499,Female,34,Mumbai,Maharashtra,P018,Yoga Mat,Sports,Lakme,3,87710,500,433,12,294630.56,Net Banking,Pending,Delhivery,In Transit,,5
ORD000753,18-06-2025,,C078,Customer 117,Male,18,Hyderabad,Telangana,P095,Lipstick,Beauty,Samsung,3,139764,1000,431,5,439659.15,COD,Paid,Ecom Express,In Transit,,4
ORD000754,19-08-2024,26-08-2024,C074,Customer 399,Male,36,pune,Maharashtra,P080,Yoga Mat,Sports,LG,5,92705,5000,272,18,541380.46,Google Pay,Pending,xpressbees,Returned,Damaged,5
ORD000755,04-03-2024,10-03-2024,C500,Customer 72,Male,24,Delhi,Delhi,P154,Face Wash,Beauty,LG,3,42192,0,345,12,142151.52,Google Pay,Paid,Ecom Express,Returned,Size Issue,5
ORD000756,24-02-2025,27-02-2025,C415,Customer 137,Male,56,Mumbai,Maharashtra,P187,Yoga Mat,Sports,LG,1,91724,1000,304,18,107413.04,Net Banking,Pending,XpressBees,Delivered,,4
ORD000757,16-06-2024,23-06-2024,C385,Customer 268,Female,52,Pune,Maharashtra,P060,Oil,Grocery,Boat,1,17896,500,154,5,18427.5,Google Pay,,Ecom Express,Returned,Wrong Product,4
ORD000758,30-09-2024,,C241,Customer 194,Male,52,Chennai,Tamil Nadu,P075,Shoes,Fashion,Puma,4,112480,0,101,18,531024.78,Card,Paid,XpressBees,In Transit,,5
ORD000759,08-01-2025,,C318,Customer 492,Male,21,Delhi,Delhi,P115,Shampoo,Beauty,Samsung,4,145572,1000,160,5,610520.4,Net Banking,Pending,Delhivery,Cancelled,,3
ORD000760,15-01-2025,,C189,Customer 280,Female,23,Hyderabad,Telangana,P142,Sugar,Grocery,Nike,3,57425,0,235,18,203561.8,COD,Paid,Blue Dart,In Transit,,3
ORD000761,25-03-2024,27-03-2024,C270,Customer 402,Male,33,Hyderabad,Telangana,P102,Cookware,Home & Kitchen,Nike,5,45597,1000,413,12,254685.76,Card,Paid,xpressbees,Returned,Wrong Product,3
ORD000762,27-11-2025,,C461,Customer 97,Female,65,Delhi,Delhi,P138,Jeans,Fashion,LG,5,122860,1000,237,5,644213.85,UPI,Paid,xpressbees,Cancelled,,4
ORD000763,15-08-2025,,C048,Customer 441,Male,59,Pune,Maharashtra,P051,Earbuds,Electronics,Lakme,2,126180,5000,368,18,292319.04,UPI,Pending,Delhivery,In Transit,,5
ORD000764,04-02-2025,,C290,Customer 388,Female,19,Hyderabad,Telangana,P064,Shampoo,Beauty,Lakme,5,98602,1000,445,18,581096.9,Google Pay,,XpressBees,Cancelled,,3
ORD000765,09-10-2025,16-10-2025,C004,Customer 400,Female,68,Hyderabad,Telangana,P092,Laptop,Electronics,Samsung,1,73751,5000,45,12,77051.52,Google Pay,,Delhivery,Delivered,,4
ORD000766,16-06-2025,,C139,Customer 208,Female,38,Hyderabad,Telangana,P106,T-Shirt,Fashion,LG,4,104725,1000,149,12,468214.88,COD,Paid,Blue Dart,In Transit,,4
ORD000767,28-11-2024,05-12-2024,C317,Customer 127,Female,48,Hyderabad,Telangana,P009,Lipstick,Beauty,Samsung,4,29456,5000,385,18,133586.62,Google Pay,Paid,Blue Dart,Delivered,,
ORD000768,25-04-2024,27-04-2024,C150,Customer 246,Male,45,pune,Maharashtra,P107,Face Wash,Beauty,Apple,2,120514,500,360,12,269794.56,Net Banking,Pending,Blue Dart,Returned,Wrong Product,5
ORD000769,09-10-2024,,C138,Customer 265,Female,22,Delhi,Delhi,P059,Laptop,Electronics,Lakme,4,14076,500,195,12,62718.88,Net Banking,Paid,xpressbees,In Transit,,3
ORD000770,07-06-2024,09-06-2024,C379,Customer 72,Female,65,Delhi,Delhi,P179,Bottle,Home & Kitchen,Boat,1,108606,500,496,5,114032.1,Wallet,Paid,Blue Dart,Returned,Damaged,3
ORD000771,27-10-2025,01-11-2025,C324,Customer 86,Female,29,Chennai,Tamil Nadu,P080,Cookware,Home & Kitchen,Nike,1,124801,0,367,5,131426.4,Google Pay,Paid,XpressBees,Returned,Damaged,3
ORD000772,27-02-2024,01-03-2024,C107,Customer 36,Male,65,Chennai,Tamil Nadu,P003,Sugar,Grocery,Boat,4,26138,1000,401,5,109150.65,Card,,XpressBees,Delivered,,3
ORD000773,19-12-2025,,C150,Customer 101,Male,30,Delhi,Delhi,P170,Phone,Electronics,Apple,1,24583,500,223,5,25521.3,UPI,,Ecom Express,In Transit,,4
ORD000774,14-09-2024,20-09-2024,C191,Customer 249,Male,39,Mumbai,Maharashtra,P096,Shoes,Fashion,Lakme,5,11326,500,141,5,59084.55,UPI,Pending,Delhivery,Delivered,,3
ORD000775,21-04-2024,22-04-2024,C271,Customer 97,Female,26,Hyderabad,Telangana,P132,Yoga Mat,Sports,Samsung,5,128344,5000,46,5,668604.3,COD,,Ecom Express,Returned,Size Issue,3
ORD000776,02-09-2025,,C447,Customer 420,Female,63,Bengaluru,Karnataka,P024,Rice,Grocery,Puma,5,66793,0,156,12,374215.52,Google Pay,,xpressbees,In Transit,,3
ORD000777,14-01-2025,16-01-2025,C379,Customer 311,Female,36,Delhi,Delhi,P036,Mixer,Home & Kitchen,Lakme,4,144378,500,175,18,681080.66,COD,Paid,Ecom Express,Returned,Damaged,5
ORD000778,20-05-2024,,C076,Customer 178,Female,58,Mumbai,Maharashtra,P191,T-Shirt,Fashion,LG,4,16901,0,424,18,80273.04,UPI,Paid,xpressbees,Cancelled,,4
ORD000779,02-08-2025,08-08-2025,C471,Customer 226,Male,64,Mumbai,Maharashtra,P189,Rice,Grocery,Lakme,4,12303,500,165,5,51320.85,Wallet,Pending,XpressBees,Returned,Damaged,3
ORD000780,04-01-2025,05-01-2025,C220,Customer 304,Female,64,Chennai,Tamil Nadu,P044,Football,Sports,LG,3,113387,500,179,18,401011.2,Net Banking,Pending,Ecom Express,Returned,Size Issue,5
ORD000781,10-04-2024,14-04-2024,C398,Customer 336,Male,23,Bengaluru,Karnataka,P175,Football,Sports,Lakme,3,62328,5000,185,12,204029.28,Google Pay,,XpressBees,Returned,Damaged,4
ORD000782,08-10-2025,13-10-2025,C331,Customer 197,Female,32,Delhi,Delhi,P086,Mixer,Home & Kitchen,Lakme,3,106509,1000,229,18,376132.08,UPI,Paid,XpressBees,Returned,Damaged,4
ORD000783,07-09-2025,,C256,Customer 443,Male,24,pune,Maharashtra,P121,Yoga Mat,Sports,Apple,5,25003,0,25,12,140044.8,Google Pay,Pending,Ecom Express,In Transit,,3
ORD000784,20-09-2024,,C126,Customer 176,Male,27,Hyderabad,Telangana,P015,Oil,Grocery,Nike,2,122861,0,10,5,258018.6,UPI,Pending,XpressBees,Cancelled,,4
ORD000785,21-10-2024,24-10-2024,C307,Customer 65,Female,37,Delhi,Delhi,P170,Earbuds,Electronics,Apple,2,55937,0,426,18,132514,UPI,,Blue Dart,Delivered,,3
ORD000786,15-02-2024,22-02-2024,C364,Customer 197,Female,56,Delhi,Delhi,P098,Mixer,Home & Kitchen,Nike,4,149795,500,226,12,670774.72,COD,Paid,Blue Dart,Returned,Size Issue,3
ORD000787,27-03-2024,31-03-2024,C489,Customer 361,Female,20,Hyderabad,Telangana,P012,T-Shirt,Fashion,Samsung,1,75742,0,498,18,89963.2,Net Banking,Pending,Ecom Express,Delivered,,5
ORD000788,31-10-2025,,C208,Customer 238,Male,43,Chennai,Tamil Nadu,P093,Mixer,Home & Kitchen,Apple,1,127071,5000,198,18,144277.42,Google Pay,Pending,Delhivery,Cancelled,,4
ORD000789,12-06-2024,17-06-2024,C167,Customer 420,Male,33,Bengaluru,Karnataka,P031,Football,Sports,Apple,2,57240,500,154,12,127830.08,COD,,Delhivery,Delivered,,4
ORD000790,01-05-2024,,C183,Customer 306,Male,39,Hyderabad,Telangana,P175,Earbuds,Electronics,Lakme,5,127856,0,290,12,716318.4,Wallet,,Delhivery,In Transit,,4
ORD000791,04-02-2025,,C038,Customer 370,Male,33,Mumbai,Maharashtra,P098,Face Wash,Beauty,Apple,1,63900,1000,493,12,71000.16,Google Pay,,xpressbees,In Transit,,5
ORD000792,30-11-2025,,C111,Customer 277,Male,68,Delhi,Delhi,P123,Yoga Mat,Sports,Apple,2,80246,5000,211,12,174387.36,COD,Pending,xpressbees,In Transit,,5
ORD000793,22-04-2024,,C352,Customer 345,Male,53,pune,Maharashtra,P037,Football,Sports,Puma,5,13895,5000,489,18,76657.52,Google Pay,,Blue Dart,Cancelled,,3
ORD000794,26-07-2025,,C263,Customer 58,Male,63,Pune,Maharashtra,P111,Earbuds,Electronics,Samsung,1,142021,0,313,12,159414.08,Card,Pending,Blue Dart,Cancelled,,4
ORD000795,23-11-2025,25-11-2025,C350,Customer 491,Female,40,Pune,Maharashtra,P151,Earbuds,Electronics,Nike,4,9074,5000,26,18,36959.96,UPI,Paid,Blue Dart,Returned,Size Issue,3
ORD000796,23-12-2025,,C341,Customer 93,Male,62,pune,Maharashtra,P163,Football,Sports,Apple,5,40593,500,271,18,239228.48,Card,Pending,xpressbees,Cancelled,,3
ORD000797,01-07-2024,,C465,Customer 394,Female,59,Bengaluru,Karnataka,P185,Face Wash,Beauty,Nike,1,53923,0,94,12,60499.04,Card,,Delhivery,In Transit,,4
ORD000798,21-08-2024,27-08-2024,C192,Customer 122,Female,46,Mumbai,Maharashtra,P144,T-Shirt,Fashion,Puma,1,6673,5000,258,12,2162.72,Google Pay,,Delhivery,Returned,Wrong Product,5
ORD000799,24-03-2024,,C469,Customer 111,Female,67,pune,Maharashtra,P009,Mixer,Home & Kitchen,Samsung,5,114164,5000,227,18,667935.46,Wallet,Pending,Delhivery,Cancelled,,5
ORD000800,09-09-2025,14-09-2025,C340,Customer 238,Male,37,Delhi,Delhi,P104,Cricket Bat,Sports,Lakme,3,826,1000,293,18,2089.78,Card,Paid,XpressBees,Returned,Wrong Product,4
ORD000801,28-06-2025,02-07-2025,C003,Customer 246,Female,36,Bengaluru,Karnataka,P079,Earbuds,Electronics,Lakme,1,25897,1000,361,18,29804.44,Card,,Blue Dart,Returned,Damaged,4
ORD000802,05-03-2024,08-03-2024,C212,Customer 119,Male,53,Hyderabad,Telangana,P042,Bottle,Home & Kitchen,Puma,2,4699,0,294,18,11436.56,COD,Paid,xpressbees,Returned,Size Issue,3
ORD000803,23-03-2025,28-03-2025,C159,Customer 24,Male,57,Bengaluru,Karnataka,P034,Earbuds,Electronics,Samsung,3,37242,500,331,5,117134.85,COD,Pending,XpressBees,Returned,Size Issue,3
ORD000804,26-04-2025,,C498,Customer 359,Female,39,pune,Maharashtra,P182,Lipstick,Beauty,LG,1,143857,0,258,18,170055.7,COD,,Delhivery,In Transit,,
ORD000805,16-03-2024,,C383,Customer 206,Male,45,Delhi,Delhi,P049,Face Wash,Beauty,Lakme,3,82114,500,480,5,258638.1,Card,Pending,xpressbees,Cancelled,,
ORD000806,17-09-2025,22-09-2025,C275,Customer 320,Female,26,Delhi,Delhi,P158,Cricket Bat,Sports,Nike,5,3614,0,112,18,21454.76,Wallet,,Delhivery,Returned,Size Issue,3
ORD000807,25-12-2024,27-12-2024,C270,Customer 299,Female,62,Mumbai,Maharashtra,P074,Football,Sports,Boat,2,135647,500,314,5,284663.4,COD,Pending,Ecom Express,Returned,Wrong Product,3
ORD000808,01-04-2024,,C078,Customer 271,Female,69,Mumbai,Maharashtra,P067,Oil,Grocery,Lakme,2,396,500,207,12,558.88,UPI,,XpressBees,In Transit,,4
ORD000809,04-04-2024,09-04-2024,C322,Customer 119,Male,46,Pune,Maharashtra,P042,Bottle,Home & Kitchen,Apple,1,123111,1000,248,12,137042.08,COD,Pending,Ecom Express,Delivered,,4
ORD000810,11-05-2025,17-05-2025,C016,Customer 120,Male,44,Delhi,Delhi,P032,Shoes,Fashion,Lakme,3,35111,500,62,12,117482.4,Net Banking,,Delhivery,Returned,Size Issue,3
ORD000811,30-06-2025,,C235,Customer 38,Female,34,Delhi,Delhi,P115,Bottle,Home & Kitchen,Nike,3,49543,500,22,5,155558.55,COD,Paid,Blue Dart,In Transit,,5
ORD000812,14-10-2025,21-10-2025,C214,Customer 412,Male,58,Mumbai,Maharashtra,P090,Laptop,Electronics,Puma,3,40216,500,177,18,141983.5,COD,,Delhivery,Delivered,,3
ORD000813,24-10-2024,31-10-2024,C403,Customer 438,Male,53,Bengaluru,Karnataka,P090,Oil,Grocery,LG,5,145932,5000,444,18,855622.72,UPI,Pending,Delhivery,Delivered,,5
ORD000814,15-11-2024,17-11-2024,C130,Customer 472,Male,29,Hyderabad,Telangana,P114,Jeans,Fashion,Puma,3,76075,5000,144,18,263575.42,COD,Pending,Blue Dart,Returned,Damaged,4
ORD000815,08-06-2024,,C122,Customer 137,Male,18,Chennai,Tamil Nadu,P141,Rice,Grocery,LG,3,84308,5000,337,18,292947.98,Google Pay,Pending,Ecom Express,Cancelled,,3
ORD000816,07-01-2025,,C021,Customer 256,Female,48,Bengaluru,Karnataka,P004,Face Wash,Beauty,Boat,2,76832,5000,243,18,175710.26,Google Pay,Paid,Ecom Express,Cancelled,,3
ORD000817,30-04-2024,,C199,Customer 229,Male,64,Chennai,Tamil Nadu,P066,Shampoo,Beauty,LG,1,101392,0,441,12,114052.96,UPI,Paid,Blue Dart,Cancelled,,4
ORD000818,07-02-2024,,C374,Customer 322,Male,21,Chennai,Tamil Nadu,P077,Earbuds,Electronics,Boat,1,86287,5000,203,12,91268.8,UPI,,Ecom Express,Cancelled,,3
ORD000819,09-08-2025,,C270,Customer 495,Female,27,Delhi,Delhi,P152,Oil,Grocery,Boat,3,118622,0,279,12,398882.4,Net Banking,Paid,XpressBees,In Transit,,3
ORD000820,06-11-2024,07-11-2024,C029,Customer 186,Female,45,Delhi,Delhi,P014,Oil,Grocery,Puma,2,92561,5000,280,18,212874.36,Card,Paid,Blue Dart,Delivered,,3
ORD000821,10-04-2025,,C263,Customer 363,Female,21,pune,Maharashtra,P054,Rice,Grocery,Boat,1,32425,1000,274,18,37404.82,Net Banking,Paid,Ecom Express,Cancelled,,4
ORD000822,01-10-2025,,C496,Customer 472,Female,44,Chennai,Tamil Nadu,P074,Shoes,Fashion,LG,4,20627,0,468,18,97911.68,UPI,,Delhivery,In Transit,,5
ORD000823,21-07-2024,25-07-2024,C350,Customer 22,Female,45,Pune,Maharashtra,P082,Cricket Bat,Sports,Lakme,3,101845,1000,65,18,359428,Wallet,Paid,Ecom Express,Returned,Damaged,4
